date,mkt.rf,smb,hml,rf
20050725,-0.0047,-0.0052,0.0013,0.00012
20050726,0.0021,0.0028,0.0023,0.00012
20050727,0.0043,-0.0038,-4.00E-04,0.00012
20050728,0.0067,0.0053,-0.0018,0.00012
20050729,-0.0066,0.0024,0.0012,0.00012
20050801,0.0015,0.0027,-0.0012,0.00013
20050802,0.007,5.00E-04,0.0011,0.00013
20050803,-2.00E-04,-0.0066,-4.00E-04,0.00013
20050804,-0.0082,-0.0084,0.0035,0.00013
20050805,-0.0081,-0.0032,-2.00E-04,0.00013
20050808,-0.0032,1.00E-04,0.0025,0.00013
20050809,0.0055,-0.0048,-7.00E-04,0.00013
20050810,-0.0013,2.00E-04,0.0016,0.00013
20050811,0.0071,0.0019,-8.00E-04,0.00013
20050812,-0.0057,-0.0039,0.0011,0.00013
20050815,0.003,0.0047,-0.0013,0.00013
20050816,-0.0122,-0.0046,0.0017,0.00013
20050817,5.00E-04,1.00E-04,-6.00E-04,0.00013
20050818,-0.0015,-0.0043,5.00E-04,0.00013
20050819,7.00E-04,7.00E-04,0.0017,0.00013
20050822,0.0019,0.005,0.0015,0.00013
20050823,-0.0031,-2.00E-04,1.00E-04,0.00013
20050824,-0.0056,0.0046,0.0012,0.00013
20050825,0.0021,0.0013,0.002,0.00013
20050826,-0.0066,-0.0057,-0.001,0.00013
20050829,0.0065,0.0039,-0.0022,0.00013
20050830,-0.0031,-3.00E-04,0.0034,0.00013
20050831,0.011,0.0072,-6.00E-04,0.00013
20050901,0.0013,-3.00E-04,0.0025,0.00014
20050902,-0.0036,-0.0031,-1.00E-04,0.00014
20050906,0.0122,0.003,-0.0049,0.00014
20050907,0.003,8.00E-04,-0.0014,0.00014
20050908,-0.004,-0.0012,-5.00E-04,0.00014
20050909,0.0073,-0.001,0.0013,0.00014
20050912,0,0.0054,-0.0034,0.00014
20050913,-0.0076,-0.0021,0.0013,0.00014
20050914,-0.0044,-0.0067,0.0042,0.00014
20050915,-2.00E-04,-0.0026,0.003,0.00014
20050916,0.0072,0.0015,-0.001,0.00014
20050919,-0.0055,-0.0017,0.0022,0.00014
20050920,-0.0078,-0.0011,4.00E-04,0.00014
20050921,-0.0103,-0.0049,0.003,0.00014
20050922,0.003,-7.00E-04,-0.0023,0.00014
20050923,0.0015,0.0053,0.0019,0.00014
20050926,0.0012,0.0053,6.00E-04,0.00014
20050927,-2.00E-04,-7.00E-04,-8.00E-04,0.00014
20050928,6.00E-04,-0.006,0.0027,0.00014
20050929,0.0092,0.0021,4.00E-04,0.00014
20050930,0.002,0.0032,-0.0017,0.00014
20051003,0,0.0047,2.00E-04,0.00013
20051004,-0.0097,0.0022,-0.0019,0.00013
20051005,-0.0163,-0.0102,-0.0025,0.00013
20051006,-0.0057,-0.0034,0.0011,0.00013
20051007,0.0042,0.0032,0.0025,0.00013
20051010,-0.0073,-7.00E-04,-0.0022,0.00013
20051011,-0.0033,-0.0097,0.0014,0.00013
20051012,-0.0079,-0.0054,0.001,0.00013
20051013,-9.00E-04,0.0045,-0.0055,0.00013
20051014,0.0092,0.005,-0.001,0.00013
20051017,0.0029,-0.0034,0.0011,0.00013
20051018,-0.0103,-2.00E-04,-0.0013,0.00013
20051019,0.0145,0.0046,-0.0019,0.00013
20051020,-0.0144,1.00E-04,-0.0037,0.00013
20051021,0.0032,0.0038,0.0024,0.00013
20051024,0.017,0.0015,0.0029,0.00013
20051025,-0.003,-0.0032,9.00E-04,0.00013
20051026,-0.0046,-0.0023,0.0018,0.00013
20051027,-0.0124,-0.0104,0.0042,0.00013
20051028,0.0155,-3.00E-04,0.0026,0.00013
20051031,0.0096,0.008,4.00E-04,0.00013
20051101,-0.0027,-0.0023,0.0039,0.00015
20051102,0.0115,0.0084,0,0.00015
20051103,0.0043,-0.001,-0.0018,0.00015
20051104,1.00E-04,6.00E-04,-0.0028,0.00015
20051107,0.0025,0.0022,-5.00E-04,0.00015
20051108,-0.0037,-0.0034,-4.00E-04,0.00015
20051109,0.0015,0.0025,-2.00E-04,0.00015
20051110,0.008,-7.00E-04,-0.0059,0.00015
20051111,0.0027,-3.00E-04,-0.0012,0.00015
20051114,-0.001,-0.0034,6.00E-04,0.00015
20051115,-0.0049,-0.0065,-0.0017,0.00015
20051116,0.0011,-0.0035,0,0.00015
20051117,0.0106,0.0068,-9.00E-04,0.00015
20051118,0.0043,0.0027,-0.0016,0.00015
20051121,0.006,0.0043,-0.0035,0.00015
20051122,0.0048,-4.00E-04,-1.00E-04,0.00015
20051123,0.0031,-0.0027,0.0022,0.00015
20051125,0.0018,-0.0012,-8.00E-04,0.00015
20051128,-0.0101,-0.0071,0.0021,0.00015
20051129,1.00E-04,0.0028,0.0028,0.00015
20051130,-0.0043,0.0114,-0.0016,0.00015
20051201,0.0127,0.0052,0.0013,0.00015
20051202,5.00E-04,6.00E-04,-0.0014,0.00015
20051205,-0.003,-0.0022,8.00E-04,0.00015
20051206,0.0012,6.00E-04,6.00E-04,0.00015
20051207,-0.0049,-7.00E-04,6.00E-04,0.00015
20051208,-3.00E-04,0.0025,7.00E-04,0.00015
20051209,0.0027,0.0022,5.00E-04,0.00015
20051212,0.001,0.0012,-5.00E-04,0.00015
20051213,0.0044,-0.0053,-0.0021,0.00015
20051214,0.0034,-0.0025,8.00E-04,0.00015
20051215,-0.0023,-0.0057,-0.0037,0.00015
20051216,-0.0029,3.00E-04,-4.00E-04,0.00015
20051219,-0.0073,-0.0081,0.0028,0.00015
20051220,-2.00E-04,-2.00E-04,1.00E-04,0.00015
20051221,0.0033,0.0066,-0.0035,0.00015
20051222,0.0045,0.0012,-2.00E-04,0.00015
20051223,8.00E-04,0.0029,0,0.00015
20051227,-0.01,-0.0044,0.0016,0.00015
20051228,0.0019,0.004,0.0012,0.00015
20051229,-0.0027,-2.00E-04,0.0021,0.00015
20051230,-0.005,-0.0022,0.0026,0.00015
20060103,0.015,-0.0019,0.0013,0.00017
20060104,0.0046,0.0034,3.00E-04,0.00017
20060105,3.00E-04,0.0028,-0.0014,0.00017
20060106,0.0092,9.00E-04,-0.0023,0.00017
20060109,0.0045,0.0052,-9.00E-04,0.00017
20060110,5.00E-04,0.0058,2.00E-04,0.00017
20060111,0.0028,-0.0025,-0.0011,0.00017
20060112,-0.0065,9.00E-04,-3.00E-04,0.00017
20060113,0.0017,0.0013,6.00E-04,0.00017
20060117,-0.004,-0.0032,0.0022,0.00017
20060118,-0.0035,0.0036,0.003,0.00017
20060119,0.0063,0.0093,-8.00E-04,0.00017
20060120,-0.018,0.0037,0.0051,0.00017
20060123,0.0018,0.002,0.0043,0.00017
20060124,0.0044,0.0103,0.0016,0.00017
20060125,-0.0022,-4.00E-04,-0.0011,0.00017
20060126,0.0079,0.0081,4.00E-04,0.00017
20060127,0.0067,-0.0015,-0.0017,0.00017
20060130,0.001,-0.0026,0.0021,0.00017
20060131,-0.0021,0.0061,-3.00E-04,0.00017
20060201,0.0014,0.0018,5.00E-04,0.00018
20060202,-0.0088,-0.0028,-6.00E-04,0.00018
20060203,-0.0051,0.0023,1.00E-04,0.00018
20060206,0.001,0.0026,0.005,0.00018
20060207,-0.0092,-0.0048,-0.0022,0.00018
20060208,0.0077,-0.0025,-9.00E-04,0.00018
20060209,-0.0019,-0.0016,-0.0027,0.00018
20060210,0.0015,-0.0036,-5.00E-04,0.00018
20060213,-0.0047,-0.005,0.0014,0.00018
20060214,0.0101,0.0026,-0.0011,0.00018
20060215,0.0041,0.0041,-0.0047,0.00018
20060216,0.0075,5.00E-04,0.0022,0.00018
20060217,-0.0016,-5.00E-04,0.0036,0.00018
20060221,-0.0038,-0.002,0.0014,0.00018
20060222,0.0073,1.00E-04,-4.00E-04,0.00018
20060223,-0.0029,0.0022,-0.0022,0.00018
20060224,0.0019,0.0035,0.0017,0.00018
20060227,0.004,0.0016,-0.0036,0.00018
20060228,-0.011,-0.0021,7.00E-04,0.00018
20060301,0.009,0.0068,-4.00E-04,0.00016
20060302,-0.0016,-8.00E-04,5.00E-04,0.00016
20060303,-0.0015,-1.00E-04,7.00E-04,0.00016
20060306,-0.0075,-0.0021,-0.0014,0.00016
20060307,-0.004,-0.0107,5.00E-04,0.00016
20060308,0.0014,-5.00E-04,6.00E-04,0.00016
20060309,-0.0051,-1.00E-04,0.0029,0.00016
20060310,0.0069,0.0039,3.00E-04,0.00016
20060313,0.0024,-3.00E-04,0.001,0.00016
20060314,0.01,4.00E-04,-3.00E-04,0.00016
20060315,0.0048,0.004,0.0015,0.00016
20060316,0.0011,-0.0013,0.0031,0.00016
20060317,0.0018,0.0011,-0.0032,0.00016
20060320,-7.00E-04,0.0017,-0.0032,0.00016
20060321,-0.0069,-0.0052,-0.001,0.00016
20060322,0.0062,0.0049,0.0012,0.00016
20060323,-0.0018,0.0054,-1.00E-04,0.00016
20060324,0.0022,0.0066,0.002,0.00016
20060327,-7.00E-04,0.0015,0.0025,0.00016
20060328,-0.0061,0.0024,-8.00E-04,0.00016
20060329,0.0087,0.0086,0.0014,0.00016
20060330,-0.0016,0.0016,-0.0016,0.00016
20060331,-0.0023,0.007,-4.00E-04,0.00016
20060403,7.00E-04,-0.0088,0.0069,0.00019
20060404,0.0054,-0.0026,0.0013,0.00019
20060405,0.0042,-3.00E-04,0.0025,0.00019
20060406,-0.0015,0.0018,1.00E-04,0.00019
20060407,-0.0102,-0.0012,-0.0017,0.00019
20060410,-2.00E-04,-0.004,5.00E-04,0.00019
20060411,-0.0083,-0.0067,2.00E-04,0.00019
20060412,0.0019,0.0057,-3.00E-04,0.00019
20060413,0.0012,0.0038,-0.0014,0.00019
20060417,-0.0028,0,0.003,0.00019
20060418,0.0171,0.0067,7.00E-04,0.00019
20060419,0.0033,0.0087,7.00E-04,0.00019
20060420,1.00E-04,-0.0049,4.00E-04,0.00019
20060421,-0.001,-0.0019,0.003,0.00019
20060424,-0.003,-0.0041,0.0012,0.00019
20060425,-0.0044,0.0044,1.00E-04,0.00019
20060426,0.002,-9.00E-04,0.0028,0.00019
20060427,0.0024,-0.0095,0,0.00019
20060428,5.00E-04,0.0013,0.0052,0.00019
20060501,-0.0041,1.00E-04,0.0047,2.00E-04
20060502,0.0054,0.002,0.0057,2.00E-04
20060503,-0.0031,0.004,7.00E-04,2.00E-04
20060504,0.0037,0.0059,-0.0024,2.00E-04
20060505,0.0104,-0.003,-2.00E-04,2.00E-04
20060508,-5.00E-04,8.00E-04,9.00E-04,2.00E-04
20060509,-1.00E-04,-0.0014,0.002,2.00E-04
20060510,-0.002,-0.0059,0.0054,2.00E-04
20060511,-0.0135,-0.0109,0.0023,2.00E-04
20060512,-0.0126,-0.0072,-8.00E-04,2.00E-04
20060515,4.00E-04,-0.0091,-0.0029,2.00E-04
20060516,-0.0012,0.001,0.0035,2.00E-04
20060517,-0.0166,0.0012,0.0016,2.00E-04
20060518,-0.0069,-0.0034,0.0013,2.00E-04
20060519,0.0038,0.0011,0,2.00E-04
20060522,-0.0055,-0.0076,0.0024,2.00E-04
20060523,-0.0044,7.00E-04,-1.00E-04,2.00E-04
20060524,3.00E-04,-8.00E-04,-0.0014,2.00E-04
20060525,0.0122,0.007,1.00E-04,2.00E-04
20060526,0.006,-0.0016,-8.00E-04,2.00E-04
20060530,-0.0165,-0.0078,0.0013,2.00E-04
20060531,0.0094,0.0036,0.0038,2.00E-04
20060601,0.0129,0.0082,-0.0017,0.00018
20060602,0.0016,-7.00E-04,0.0021,0.00018
20060605,-0.0194,-0.0117,0.002,0.00018
20060606,-0.0028,-0.0017,-0.001,0.00018
20060607,-0.0057,4.00E-04,-0.0018,0.00018
20060608,1.00E-04,-0.0026,4.00E-04,0.00018
20060609,-0.0044,-0.0024,-5.00E-04,0.00018
20060612,-0.0148,-0.0127,0.0027,0.00018
20060613,-0.0115,-0.0034,-0.0041,0.00018
20060614,0.0046,0.0018,-0.0022,0.00018
20060615,0.0233,0.0105,0.0027,0.00018
20060616,-0.0043,-0.0072,1.00E-04,0.00018
20060619,-0.0101,-0.0078,0.0015,0.00018
20060620,-7.00E-04,-0.0038,7.00E-04,0.00018
20060621,0.0111,0.0075,-0.0017,0.00018
20060622,-0.0052,0.0015,0.0016,0.00018
20060623,3.00E-04,0.0024,0.0022,0.00018
20060626,0.005,0.0053,0.002,0.00018
20060627,-0.01,-0.0073,0.0029,0.00018
20060628,0.0047,-0.0037,0.0015,0.00018
20060629,0.0229,0.0142,-0.0025,0.00018
20060630,-2.00E-04,0.0115,0.0013,0.00018
20060703,0.0072,-7.00E-04,-0.0024,2.00E-04
20060705,-0.0088,-0.0055,0.0038,2.00E-04
20060706,0.0023,-7.00E-04,2.00E-04,2.00E-04
20060707,-0.008,-0.0085,0.0072,2.00E-04
20060710,4.00E-04,-0.0027,0.0051,2.00E-04
20060711,0.0037,0.0032,-0.0016,2.00E-04
20060712,-0.0121,-0.0066,0.0035,2.00E-04
20060713,-0.0143,-0.0055,7.00E-04,2.00E-04
20060714,-0.006,-0.0035,0.0015,2.00E-04
20060717,-0.0022,-0.0045,8.00E-04,2.00E-04
20060718,0.0017,0.0016,0.003,2.00E-04
20060719,0.0198,0.009,-0.0028,2.00E-04
20060720,-0.0111,-0.016,0.006,2.00E-04
20060721,-0.0089,-0.0086,0.0033,2.00E-04
20060724,0.0175,0.0086,-0.0049,2.00E-04
20060725,0.0069,0.002,0,2.00E-04
20060726,-0.0013,-0.0035,0.0047,2.00E-04
20060727,-0.0058,-0.0073,0.0036,2.00E-04
20060728,0.0131,0.0067,-0.0015,2.00E-04
20060731,-9.00E-04,0.0026,-9.00E-04,2.00E-04
20060801,-0.006,-0.0092,0.0034,0.00018
20060802,0.0064,0.0028,-0.0025,0.00018
20060803,0.0027,0.0085,-0.0046,0.00018
20060804,-0.0013,-0.0045,0.0016,0.00018
20060807,-0.0035,-0.0027,0.001,0.00018
20060808,-0.0042,-0.008,0.001,0.00018
20060809,-0.0052,-0.0043,-1.00E-04,0.00018
20060810,0.0049,0.0036,-0.0038,0.00018
20060811,-0.0049,-0.0058,0.0019,0.00018
20060814,0.0012,0.0025,-0.0031,0.00018
20060815,0.0146,0.0075,-0.0042,0.00018
20060816,0.009,0.0063,-0.0052,0.00018
20060817,0.0018,0.0036,-0.0018,0.00018
20060818,0.003,-0.0017,-0.0012,0.00018
20060821,-0.0048,-0.0049,0.0015,0.00018
20060822,7.00E-04,0.0028,6.00E-04,0.00018
20060823,-0.0055,-0.0075,0.0015,0.00018
20060824,0.0016,-0.0021,8.00E-04,0.00018
20060825,-7.00E-04,0.0018,-9.00E-04,0.00018
20060828,0.0058,0.004,-0.0012,0.00018
20060829,0.0033,0.0092,-0.0012,0.00018
20060830,0.0013,0.0075,-0.0028,0.00018
20060831,3.00E-04,1.00E-04,0.0023,0.00018
20060901,0.0049,-0.0027,-4.00E-04,2.00E-04
20060905,0.0021,0.0052,1.00E-04,2.00E-04
20060906,-0.0113,-0.0101,0.0046,2.00E-04
20060907,-0.005,-0.0017,0.0021,2.00E-04
20060908,0.0032,-8.00E-04,-0.0012,2.00E-04
20060911,-3.00E-04,-0.0016,-8.00E-04,2.00E-04
20060912,0.0118,0.0115,-0.0032,2.00E-04
20060913,0.0045,0.0043,-8.00E-04,2.00E-04
20060914,-0.0016,-0.0025,8.00E-04,2.00E-04
20060915,0.0021,1.00E-04,-0.0029,2.00E-04
20060918,4.00E-04,0,-0.003,2.00E-04
20060919,-0.0029,-0.0023,0.0019,2.00E-04
20060920,0.006,0.0053,1.00E-04,2.00E-04
20060921,-0.0059,-0.0039,7.00E-04,2.00E-04
20060922,-0.0041,-0.0089,0.0051,2.00E-04
20060925,0.0086,0.0017,9.00E-04,2.00E-04
20060926,0.0071,-0.0035,-0.0018,2.00E-04
20060927,8.00E-04,0.0042,-0.0027,2.00E-04
20060928,0.0015,-0.001,-0.0019,2.00E-04
20060929,-0.0033,-0.0064,0.0025,2.00E-04
20061002,-0.0043,-0.0055,0.0019,0.00018
20061003,0.0013,-0.0037,0.0046,0.00018
20061004,0.0128,0.0073,-0.0052,0.00018
20061005,0.0043,0.0093,-0.0037,0.00018
20061006,-0.0031,-4.00E-04,-9.00E-04,0.00018
20061009,0.002,0.0042,0.0011,0.00018
20061010,0.0021,-4.00E-04,0,0.00018
20061011,-0.003,-0.0033,0.0023,0.00018
20061012,0.0107,0.0093,-0.0019,0.00018
20061013,0.0022,0.0049,-6.00E-04,0.00018
20061016,0.0034,0.0062,-0.0032,0.00018
20061017,-0.0044,-0.0022,0.0041,0.00018
20061018,8.00E-04,-0.0032,3.00E-04,0.00018
20061019,0.001,0.0045,-9.00E-04,0.00018
20061020,-2.00E-04,-0.0073,4.00E-04,0.00018
20061023,0.0056,-0.0042,-0.0019,0.00018
20061024,1.00E-04,-0.0022,0.0022,0.00018
20061025,0.0032,0.0018,-9.00E-04,0.00018
20061026,0.0063,0.0041,0.002,0.00018
20061027,-0.0088,-0.0035,0.0012,0.00018
20061030,7.00E-04,0.0043,-1.00E-04,0.00018
20061031,-7.00E-04,-0.0034,-0.0011,0.00018
20061101,-0.0087,-0.0099,0.0027,2.00E-04
20061102,-5.00E-04,-0.0023,5.00E-04,2.00E-04
20061103,-0.0012,0.0052,-0.0014,2.00E-04
20061106,0.0116,0.0026,-0.0011,2.00E-04
20061107,0.0023,6.00E-04,-0.003,2.00E-04
20061108,0.0029,0.0031,0.0033,2.00E-04
20061109,-0.0058,-0.0039,0.0033,2.00E-04
20061110,0.0026,0.007,-3.00E-04,2.00E-04
20061113,0.0027,0.0018,2.00E-04,2.00E-04
20061114,0.0071,0.0092,-0.0023,2.00E-04
20061115,0.0035,0.0058,-0.0041,2.00E-04
20061116,0.0016,-0.0031,0.0011,2.00E-04
20061117,3.00E-04,-0.0037,-0.0012,2.00E-04
20061120,-6.00E-04,0.0021,5.00E-04,2.00E-04
20061121,0.0014,4.00E-04,-8.00E-04,2.00E-04
20061122,0.0028,-8.00E-04,-0.0025,2.00E-04
20061124,-0.0032,0.0024,9.00E-04,2.00E-04
20061127,-0.0153,-0.0102,0.0032,2.00E-04
20061128,0.003,1.00E-04,-4.00E-04,2.00E-04
20061129,0.0095,0.0013,-4.00E-04,2.00E-04
20061130,0.0011,0.0013,0.0021,2.00E-04
20061201,-0.003,-0.0036,0.0011,2.00E-04
20061204,0.0099,0.0086,-0.0016,2.00E-04
20061205,0.0041,-0.0019,0.0024,2.00E-04
20061206,-0.001,-9.00E-04,0.0024,2.00E-04
20061207,-0.0041,-5.00E-04,8.00E-04,2.00E-04
20061208,0.0014,-0.0016,1.00E-04,2.00E-04
20061211,0.0018,-0.0028,0.0065,2.00E-04
20061212,-0.002,-0.0051,0.0045,2.00E-04
20061213,9.00E-04,-4.00E-04,0.0017,2.00E-04
20061214,0.008,-0.0013,-0.0012,2.00E-04
20061215,7.00E-04,-0.0033,0.004,2.00E-04
20061218,-0.0046,-0.0095,0.0017,2.00E-04
20061219,0.0016,-0.0012,4.00E-04,2.00E-04
20061220,-0.0012,0.0056,8.00E-04,2.00E-04
20061221,-0.0038,2.00E-04,0.0035,2.00E-04
20061222,-0.0048,0.0029,9.00E-04,2.00E-04
20061226,0.0044,0.0034,0.0037,2.00E-04
20061227,0.0074,0.0051,-4.00E-04,2.00E-04
20061228,-0.0018,-0.0017,-1.00E-04,2.00E-04
20061229,-0.0051,-0.0026,-2.00E-04,2.00E-04
20070103,-4.00E-04,5.00E-04,0.0014,0.00022
20070104,0.0016,0.0024,-0.0051,0.00022
20070105,-0.0073,-0.0091,-0.0033,0.00022
20070108,0.0024,-7.00E-04,8.00E-04,0.00022
20070109,0,0.0028,-0.002,0.00022
20070110,0.0023,-8.00E-04,-0.0017,0.00022
20070111,0.0074,0.0055,-0.0029,0.00022
20070112,0.005,0.0021,-0.0028,0.00022
20070116,0,-0.0026,6.00E-04,0.00022
20070117,-0.0014,-0.0021,-5.00E-04,0.00022
20070118,-0.0048,-0.0107,0.0053,0.00022
20070119,0.0033,0.0043,7.00E-04,0.00022
20070122,-0.0055,-0.0049,0.0034,0.00022
20070123,0.0037,0.006,7.00E-04,0.00022
20070124,0.0084,0.0023,-5.00E-04,0.00022
20070125,-0.0115,-7.00E-04,-0.001,0.00022
20070126,-6.00E-04,0.0055,0.001,0.00022
20070129,2.00E-04,0.0059,0.0023,0.00022
20070130,0.0052,-2.00E-04,0.0022,0.00022
20070131,0.0064,-0.0042,3.00E-04,0.00022
20070201,0.0059,0.0034,-0.0024,2.00E-04
20070202,0.0015,0.001,0.0027,2.00E-04
20070205,-0.0012,-0.0022,0.0013,2.00E-04
20070206,0.001,0.0028,0.0019,2.00E-04
20070207,0.0021,0.004,-1.00E-04,2.00E-04
20070208,-0.001,0.0024,-0.0021,2.00E-04
20070209,-0.0076,-0.0034,0.0015,2.00E-04
20070212,-0.0035,0.0019,9.00E-04,2.00E-04
20070213,0.0072,-0.0017,0.0033,2.00E-04
20070214,0.0073,-0.005,-0.0017,2.00E-04
20070215,0.0011,0.0016,-0.0037,2.00E-04
20070216,0,0.0026,7.00E-04,2.00E-04
20070220,0.0042,0.0064,-0.0018,2.00E-04
20070221,-9.00E-04,0.003,-0.0021,2.00E-04
20070222,-6.00E-04,0.0037,-0.0012,2.00E-04
20070223,-0.0031,0.0014,-0.0026,2.00E-04
20070226,-0.0019,-0.0014,9.00E-04,2.00E-04
20070227,-0.0343,-0.0018,3.00E-04,2.00E-04
20070228,0.0047,-0.0051,0.0035,2.00E-04
20070301,-0.0025,-9.00E-04,0.0019,0.00019
20070302,-0.0124,-0.0063,0.0023,0.00019
20070305,-0.0111,-0.0069,-0.0028,0.00019
20070306,0.0158,0.0067,0,0.00019
20070307,-0.0021,-6.00E-04,-1.00E-04,0.00019
20070308,0.0068,-0.001,0.0011,0.00019
20070309,9.00E-04,0.0028,0.0014,0.00019
20070312,0.0028,0.0027,-0.0012,0.00019
20070313,-0.0203,-0.0026,-0.0012,0.00019
20070314,0.0057,0.0011,-9.00E-04,0.00019
20070315,0.0044,0.0049,0.0013,0.00019
20070316,-0.0042,-0.0011,-0.0017,0.00019
20070319,0.0108,-0.0011,2.00E-04,0.00019
20070320,0.0067,2.00E-04,0.0014,0.00019
20070321,0.0164,-0.0015,-0.001,0.00019
20070322,-2.00E-04,0.0019,-0.0031,0.00019
20070323,8.00E-04,8.00E-04,4.00E-04,0.00019
20070326,6.00E-04,-4.00E-04,-8.00E-04,0.00019
20070327,-0.0061,-0.0021,-2.00E-04,0.00019
20070328,-0.0074,0.0022,-4.00E-04,0.00019
20070329,0.0029,-0.002,0.0017,0.00019
20070330,-7.00E-04,0.0027,-5.00E-04,0.00019
20070402,0.0022,9.00E-04,-0.0011,0.00022
20070403,0.0093,5.00E-04,-0.0012,0.00022
20070404,9.00E-04,-0.0017,-0.0025,0.00022
20070405,0.0031,0,-8.00E-04,0.00022
20070409,5.00E-04,-0.0024,7.00E-04,0.00022
20070410,0.0022,0.001,2.00E-04,0.00022
20070411,-0.0064,-0.001,0.0012,0.00022
20070412,0.0061,0.0025,-0.0019,0.00022
20070413,0.0034,0.0024,-8.00E-04,0.00022
20070416,0.0106,0.0029,0.0011,0.00022
20070417,9.00E-04,-0.0042,-0.0012,0.00022
20070418,0,-0.0071,0.0044,0.00022
20070419,-0.0023,-0.0038,3.00E-04,0.00022
20070420,0.0089,0.002,4.00E-04,0.00022
20070423,-0.0024,7.00E-04,-0.0029,0.00022
20070424,-0.001,-4.00E-04,-0.0024,0.00022
20070425,0.0091,-0.0035,0.0017,0.00022
20070426,-2.00E-04,0.0032,-0.0034,0.00022
20070427,-0.0013,-0.003,-0.0031,0.00022
20070430,-0.0093,-0.0091,2.00E-04,0.00022
20070501,0.0022,-9.00E-04,3.00E-04,0.00018
20070502,0.0079,0.0062,2.00E-04,0.00018
20070503,0.0037,-0.0036,0.0032,0.00018
20070504,0.0025,0.0018,-2.00E-04,0.00018
20070507,0.0018,-0.0037,0.0032,0.00018
20070508,-0.0013,-3.00E-04,-0.0011,0.00018
20070509,0.0035,7.00E-04,-3.00E-04,0.00018
20070510,-0.0142,-0.005,0.0029,0.00018
20070511,0.0095,0.0018,6.00E-04,0.00018
20070514,-0.0028,-0.0061,7.00E-04,0.00018
20070515,-0.0027,-0.008,0.0028,0.00018
20070516,0.0082,-0.0021,5.00E-04,0.00018
20070517,-0.001,-0.0034,3.00E-04,0.00018
20070518,0.0066,0.0039,-0.0049,0.00018
20070521,0.0031,0.0093,-0.0028,0.00018
20070522,8.00E-04,0.007,-4.00E-04,0.00018
20070523,-0.0018,-0.0021,-0.0012,0.00018
20070524,-0.0107,-0.0043,-4.00E-04,0.00018
20070525,0.0055,0.0023,-8.00E-04,0.00018
20070529,0.0024,0.006,1.00E-04,0.00018
20070530,0.0077,-0.0023,-2.00E-04,0.00018
20070531,0.0013,0.0034,-0.003,0.00018
20070601,0.0044,0.0036,-5.00E-04,0.00019
20070604,0.0018,7.00E-04,0,0.00019
20070605,-0.0055,-0.0012,-0.0022,0.00019
20070606,-0.0092,8.00E-04,5.00E-04,0.00019
20070607,-0.0175,-4.00E-04,6.00E-04,0.00019
20070608,0.0107,-6.00E-04,3.00E-04,0.00019
20070611,8.00E-04,-0.0029,0.001,0.00019
20070612,-0.0106,-0.0016,-0.0018,0.00019
20070613,0.0137,-0.002,-0.001,0.00019
20070614,0.005,0.001,-6.00E-04,0.00019
20070615,0.0069,0.0052,-7.00E-04,0.00019
20070618,-0.0013,1.00E-04,-0.0011,0.00019
20070619,0.0014,0,0.0015,0.00019
20070620,-0.0129,9.00E-04,-0.0018,0.00019
20070621,0.0056,-0.0016,1.00E-04,0.00019
20070622,-0.0125,0.0062,-1.00E-04,0.00019
20070625,-0.0039,-0.0042,-0.001,0.00019
20070626,-0.0035,0.0014,-0.0031,0.00019
20070627,0.0092,0.0047,-0.0039,0.00019
20070628,3.00E-04,0.0014,0.0015,0.00019
20070629,-0.0019,-0.0035,0.0011,0.00019
20070702,0.0106,-7.00E-04,0.0011,0.00019
20070703,0.0036,-5.00E-04,-0.001,0.00019
20070705,7.00E-04,0.002,-0.006,0.00019
20070706,0.004,-7.00E-04,-8.00E-04,0.00019
20070709,0.001,6.00E-04,-6.00E-04,0.00019
20070710,-0.0143,-0.0015,-0.0037,0.00019
20070711,0.0055,-0.0029,-0.001,0.00019
20070712,0.0178,-0.0018,-0.0032,0.00019
20070713,0.0028,-0.0031,8.00E-04,0.00019
20070716,-0.0031,-0.0046,-0.0023,0.00019
20070717,2.00E-04,0.0016,-0.0023,0.00019
20070718,-0.0025,-0.0021,-0.0019,0.00019
20070719,0.0044,0.0034,-0.0048,0.00019
20070720,-0.0125,-0.0027,-0.0019,0.00019
20070723,0.0036,-0.0042,-0.0042,0.00019
20070724,-0.0204,-0.0053,-0.0022,0.00019
20070725,0.003,-0.0041,8.00E-04,0.00019
20070726,-0.0236,-1.00E-04,-0.0023,0.00019
20070727,-0.0151,-6.00E-04,0.0014,0.00019
20070730,0.0093,-0.0024,-8.00E-04,0.00019
20070731,-0.0119,0.0032,-2.00E-04,0.00019
20070801,0.0051,-0.005,-0.0025,0.00018
20070802,0.0055,0.0015,-0.0036,0.00018
20070803,-0.0266,-0.0063,-0.0073,0.00018
20070806,0.0207,-0.0117,-0.0041,0.00018
20070807,0.0065,0.0027,-0.0067,0.00018
20070808,0.0147,0.0116,-0.0073,0.00018
20070809,-0.0274,0.0165,-0.0061,0.00018
20070810,3.00E-04,5.00E-04,0.0135,0.00018
20070813,-6.00E-04,-0.0115,0.0032,0.00018
20070814,-0.0183,-4.00E-04,-0.0019,0.00018
20070815,-0.0146,4.00E-04,-4.00E-04,0.00018
20070816,0.0031,0.012,0.0116,0.00018
20070817,0.0236,-0.0042,0.0038,0.00018
20070820,0,0.0016,-0.0032,0.00018
