yyyy,public,all_stock,horz,domestic,relsize,bidder_mtb,bidder_lev,bidder_tang,bidder_cash,bidder_rd,rate,lbidder_size,med_mtb_sect
2008,0,0,0,0,0.1659292,2.3625607,0.20573992,0.3691121,0.016466368,0.017686099,0.055100001,6.1136823,1.6902248
2008,0,0,0,1,0.11930154,1.2954561,0.25230479,0.2792576,0.05884409,0.003050276,0.056700002,10.227778,1.6902248
2008,0,0,1,1,0.034311857,2.5141549,0.022792105,1.0566531,0.020230168,0,0.056700002,7.8720741,1.6902248
2008,0,0,1,1,0.058639564,2.5141549,0.022792105,1.0566531,0.020230168,0,0.056700002,7.846981,1.6902248
2008,0,1,0,1,0.016503688,1.0909274,0.39179513,0.4885937,0.006461507,0,0.055500001,8.205492,1.6902248
2009,1,0,1,1,0.10425952,3.2851188,0.34535912,0.41340369,0.00224802,0.011463786,0.052600004,7.9309254,1.9956979
2009,1,0,0,0,0.44445676,1.2734826,0.29469863,0.28242812,0.019721614,0.007910841,0.0515,10.650839,1.9956979
2009,1,0,1,1,0.025642242,3.0240822,0.21831416,0.62654889,0.057342891,0.010779574,0.055399999,11.29416,1.9956979
2010,0,0,1,0,0.20258021,4.2310386,0.089714304,0.24847175,0.29712388,0.00749534,0.046799999,8.3882227,1.8588613
2010,0,0,0,1,0.53785688,1.1671079,0.13821138,1.3069105,0.059281845,0,0.047199998,7.7902822,1.8588613
2010,1,0,0,1,0.35047635,1.1111307,0.29555041,0.2675617,0.051868971,0.003521514,0.047199998,8.1068163,1.8588613
2010,0,0,0,1,0.12888302,1.351952,0.29011258,0.30932197,0.003189043,0.005995256,0.046799999,7.3218498,1.8588613
2010,0,0,1,1,0.1778481,0.71992511,0.17434756,0.99892646,7.76918E-05,0,0.045300003,4.3694477,1.8588613
2010,0,0,1,0,0.0112222,2.2901273,0.45248935,0.44320843,0.047962174,0,0.047199998,9.5958071,1.8588613
2011,0,0,1,0,0.49664998,2.2878413,0.22806095,0.34017605,0.014855104,0.015410709,0.049600001,6.3969297,1.8290628
2011,0,0,1,1,0.043302752,0.97876418,0.13145736,1.0551473,0.083552942,0.007293567,0.039799999,5.3844953,1.8290628
2012,0,0,1,1,0.13749535,2.1724284,0.18237218,0.91449022,0.005008372,0,0.036400001,7.8976684,2.2880151
2012,1,0,0,1,0.43330637,1.5079525,0.24983613,0.52401263,0.009002001,0.007516234,0.036499999,9.3497543,2.2880151
2013,0,0,0,1,0.26561379,0.90848696,0.34048238,0.21941222,0.021300737,0.002891337,0.045300003,7.2392149,2.8268437
2013,0,0,0,0,0.89683449,1.532922,0.16113079,0.50252509,0.066508591,0,0.046300001,7.7927618,2.8268437
2013,0,0,0,0,0.072663456,1.2801782,0.35556024,0.28230634,0.037375987,0.00439452,0.046399999,7.8212419,2.8268437
2014,1,0,1,1,0.025406288,2.1707938,0.27752456,0.40582484,0,0.010524633,0.0392,10.377234,3.1040967
2014,0,0,0,0,0.090040416,1.8407248,0.28933617,0.16561036,0.018270139,0.003327881,0.044499997,8.2837467,3.1040967
2014,1,0,0,1,0.52293247,1.2896707,0.15562126,0.75568694,0.094029725,0.004106102,0.0425,9.6007595,3.1040967
2014,0,0,0,0,0.28813764,1.0255018,0.063760959,0.89501619,0.10277495,0.007263258,0.0392,5.5093884,3.1040967
2014,0,0,0,1,0.3131828,1.4564333,0.34506667,0.29412609,0.01707978,0.006431331,0.0416,7.9179006,3.1040967
2014,0,0,0,1,0.069301568,0.94861507,0.40549254,0.18438022,0.11572342,0.002475675,0.041100003,7.521318,3.1040967
2014,1,0,0,1,0.042251267,1.5006214,0.32033584,0.92014927,0.10708955,0.006902985,0.0392,8.6877794,3.1040967
1994,1,1,0,1,1.4382156,1.3852508,0.27701485,0.28303099,0.019233234,0,0.086800002,5.5947113,2.8944738
2000,1,0,0,1,0.30720332,1.6269194,0.19918215,0.35188413,0.083087601,0.00850426,0.076499999,11.046786,2.5516024
2001,0,0,0,1,0.061052255,0.77502048,0.10762504,0.14947924,0.16349491,0.003728944,0.067699999,8.6249704,3.7131608
2004,0,1,0,1,0.98160923,0.93057722,0.31015748,0.30702946,0.013863964,0,0.054699998,5.5645204,2.7910545
2007,0,0,0,1,0.019766618,2.3460486,0.13309677,0.30624342,0.04814424,0.009638439,0.054899998,11.896227,8.5856543
2014,1,0,1,1,0.78220338,2.4108732,0.33106089,0.17225036,0.097389951,0.004674718,0.040799998,10.374366,-1.2128206
1993,0,0,0,1,0.16154732,1.496781,0.40883434,0.39508355,0,0,0.074600004,5.3783054,1.396696
1993,1,1,1,1,0.4129487,1.496781,0.40883434,0.39508355,0,0,0.069200002,6.8416157,1.396696
1993,0,1,0,1,0.040463578,2.377692,0.31164223,0.59135967,0.15880649,0,0.073299997,7.7253299,1.396696
1993,1,0,0,1,0.44244376,0.92366529,0.40905404,0.80799913,0.005399362,0,0.066599995,5.7397928,1.396696
1993,1,0,1,1,0.13074084,1.2238168,0.48444146,0.58572686,0.00530546,0,0.069200002,4.535974,1.396696
1995,1,0,0,1,0.28547698,2.44714,0.74676675,0.81836843,0.004870271,0,0.071199998,6.4101748,1.3355701
1995,0,0,0,1,0.14678898,1.4340787,0.037304804,0.66436124,0.004230365,0.03657363,0.070199996,4.6913481,1.3355701
1995,0,0,1,1,0.18957347,1.0519176,0.20587677,0.97208548,0.000596567,0,0.082600005,6.4504704,1.3355701
1997,1,0,0,0,0.87567961,1.3503414,0.51226848,0.66619122,0.053080361,0.00974418,0.068700001,6.0210233,1.4776777
1998,0,1,1,1,0.099394336,1.7684777,0.26768994,0.6043613,0,0,0.064099997,7.3258076,0.96997827
1998,0,1,0,1,0.05881732,1.7684777,0.26768994,0.6043613,0,0,0.062399998,7.5464463,0.96997827
1998,0,0,0,1,0.069767445,1.1586847,0.11661956,0.95131189,0.000264775,0,0.062399998,6.0637851,0.96997827
1998,1,0,1,1,0.69713515,1.3667126,0.36568144,0.8207956,0.004483871,0,0.065499999,5.9135032,0.96997827
1999,1,0,0,1,0.17181286,2.0126734,0,0.56405997,0.12456231,0.033724636,0.071900003,5.1416636,0.6653834
2000,0,0,1,1,0.43902439,0.92813587,0.36600059,0.78531569,0.03200043,0,0.075500004,3.713572,0.69289106
